0.0000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  
1.0606E+02  0.000000E+00  1.486404E-40  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  
2.1535E+02  5.732954E-38  1.342024E-30  3.384613E-33  1.559256E-33  4.652524E-30  0.000000E+00  1.386570E-35  1.074339E-33  1.940195E-34  
3.2629E+02  2.491324E-31  5.263880E-23  1.234222E-25  1.885699E-25  2.472058E-22  0.000000E+00  1.080439E-27  4.076914E-26  2.727076E-26  
4.3871E+02  1.609521E-25  3.865866E-16  1.300776E-19  1.180412E-19  7.025003E-17  2.353091E-38  2.020171E-21  1.093659E-19  4.032779E-21  
5.5092E+02  2.826514E-20  1.244425E-13  1.922912E-14  7.236161E-16  6.548680E-13  7.746793E-35  5.935266E-18  2.791380E-16  1.673310E-15  
6.5775E+02  1.861907E-16  3.506358E-08  2.452440E-11  4.738502E-12  2.853471E-08  8.823518E-30  1.591186E-13  1.133392E-11  2.098407E-12  
7.6334E+02  2.258595E-13  7.028714E-07  2.404166E-07  6.293015E-09  2.773653E-06  4.851074E-27  2.051117E-11  1.664866E-09  6.799251E-09  
8.6692E+02  9.696833E-11  2.504098E-05  8.053276E-06  3.395971E-06  4.268327E-05  2.949572E-24  2.614440E-07  2.500412E-06  1.184197E-06  
9.6265E+02  1.688881E-08  1.131118E-04  5.918425E-05  2.683263E-05  2.005073E-04  6.653700E-21  3.875514E-06  1.672967E-05  1.445202E-05  
1.0442E+03  2.275094E-06  3.146822E-04  2.168111E-04  1.196406E-04  4.853445E-04  1.072368E-19  3.028623E-05  6.222584E-05  5.997237E-05  
1.1057E+03  2.612119E-05  6.075291E-04  4.619164E-04  3.146473E-04  8.326459E-04  3.872917E-18  1.019963E-04  1.648625E-04  1.559546E-04  
1.1497E+03  7.950497E-05  9.769551E-04  7.815196E-04  6.057997E-04  1.234100E-03  4.709543E-16  2.232143E-04  3.475457E-04  3.113368E-04  
1.1797E+03  1.920343E-04  1.375546E-03  1.175323E-03  9.699798E-04  1.643367E-03  4.118673E-15  3.946590E-04  5.864710E-04  5.188778E-04  
1.2021E+03  3.939186E-04  1.804776E-03  1.604982E-03  1.392986E-03  2.082408E-03  1.073613E-13  6.077240E-04  8.594953E-04  7.703680E-04  
1.2209E+03  6.769317E-04  2.225710E-03  2.054318E-03  1.836806E-03  2.508372E-03  1.085515E-12  8.344097E-04  1.139794E-03  1.040368E-03  
1.2386E+03  1.024792E-03  2.646513E-03  2.514620E-03  2.295764E-03  2.934691E-03  1.474762E-11  1.075174E-03  1.427304E-03  1.318329E-03  
1.2546E+03  1.432488E-03  3.072443E-03  2.992052E-03  2.775190E-03  3.368577E-03  1.865922E-10  1.328328E-03  1.725449E-03  1.610562E-03  
1.2679E+03  1.878376E-03  3.498568E-03  3.475535E-03  3.267202E-03  3.806215E-03  2.086888E-09  1.588410E-03  2.030567E-03  1.912393E-03  
1.2790E+03  2.353389E-03  3.924642E-03  3.965622E-03  3.767842E-03  4.247317E-03  1.883415E-08  1.853017E-03  2.342020E-03  2.221964E-03  
1.2891E+03  2.860912E-03  4.357156E-03  4.470538E-03  4.283007E-03  4.699475E-03  1.435813E-07  2.126529E-03  2.664152E-03  2.540305E-03  
1.2985E+03  3.377973E-03  4.781994E-03  4.974364E-03  4.793785E-03  5.144860E-03  8.920896E-07  2.399188E-03  2.984524E-03  2.854172E-03  
1.3076E+03  3.908155E-03  5.206589E-03  5.481740E-03  5.306650E-03  5.591201E-03  4.383588E-06  2.673544E-03  3.307104E-03  3.167794E-03  
1.3161E+03  4.448406E-03  5.632390E-03  5.992394E-03  5.821940E-03  6.038786E-03  1.495901E-05  2.948167E-03  3.629773E-03  3.480630E-03  
1.3239E+03  4.998045E-03  6.059940E-03  6.507080E-03  6.341880E-03  6.490798E-03  3.574425E-05  3.223705E-03  3.954188E-03  3.792843E-03  
1.3311E+03  5.548595E-03  6.486162E-03  7.019768E-03  6.861752E-03  6.941931E-03  6.679119E-05  3.497809E-03  4.276882E-03  4.102199E-03  
1.3380E+03  6.118561E-03  6.924109E-03  7.544557E-03  7.396606E-03  7.406303E-03  1.081540E-04  3.777830E-03  4.607557E-03  4.418070E-03  
1.3445E+03  6.681335E-03  7.351465E-03  8.058114E-03  7.920160E-03  7.860352E-03  1.569205E-04  4.050031E-03  4.929167E-03  4.725228E-03  
1.3508E+03  7.257100E-03  7.785223E-03  8.582258E-03  8.453691E-03  8.322300E-03  2.137383E-04  4.325851E-03  5.254752E-03  5.036535E-03  
1.3568E+03  7.831799E-03  8.214390E-03  9.100962E-03  8.982758E-03  8.780010E-03  2.768833E-04  4.598056E-03  5.575902E-03  5.343657E-03  
1.3628E+03  8.420869E-03  8.651448E-03  9.630566E-03  9.524086E-03  9.248311E-03  3.501129E-04  4.874548E-03  5.902570E-03  5.655669E-03  
1.3684E+03  9.009182E-03  9.085238E-03  1.015607E-02  1.006218E-02  9.714827E-03  4.337890E-04  5.148889E-03  6.226160E-03  5.964804E-03  
1.3738E+03  9.598324E-03  9.518323E-03  1.067915E-02  1.059926E-02  1.018062E-02  5.297379E-04  5.421236E-03  6.548126E-03  6.271912E-03  
1.3790E+03  1.018794E-02  9.951049E-03  1.120129E-02  1.113554E-02  1.064650E-02  6.376548E-04  5.692284E-03  6.868393E-03  6.578040E-03  
1.3839E+03  1.077763E-02  1.038328E-02  1.172178E-02  1.167147E-02  1.111224E-02  7.571588E-04  5.961526E-03  7.186988E-03  6.882506E-03  
1.3888E+03  1.137255E-02  1.081798E-02  1.224473E-02  1.221062E-02  1.158042E-02  8.903240E-04  6.231545E-03  7.506070E-03  7.187818E-03  
1.3936E+03  1.197403E-02  1.125600E-02  1.277107E-02  1.275466E-02  1.205329E-02  1.038065E-03  6.502968E-03  7.826982E-03  7.495532E-03  
1.3981E+03  1.256584E-02  1.168626E-02  1.328828E-02  1.328920E-02  1.251849E-02  1.194992E-03  6.768749E-03  8.141246E-03  7.796894E-03  
1.4027E+03  1.317189E-02  1.212583E-02  1.381747E-02  1.383591E-02  1.299454E-02  1.364853E-03  7.039924E-03  8.462014E-03  8.104306E-03  
1.4070E+03  1.376482E-02  1.255569E-02  1.433530E-02  1.437095E-02  1.346089E-02  1.538087E-03  7.304705E-03  8.775138E-03  8.405019E-03  
1.4113E+03  1.437283E-02  1.299510E-02  1.486484E-02  1.491882E-02  1.393899E-02  1.722176E-03  7.575534E-03  9.095014E-03  8.712748E-03  
1.4154E+03  1.496784E-02  1.342588E-02  1.538387E-02  1.545590E-02  1.440776E-02  1.907998E-03  7.840297E-03  9.407428E-03  9.013958E-03  
1.4195E+03  1.557591E-02  1.386619E-02  1.591440E-02  1.600474E-02  1.488730E-02  2.102325E-03  8.111049E-03  9.725626E-03  9.321605E-03  
1.4235E+03  1.618148E-02  1.430440E-02  1.644313E-02  1.655065E-02  1.536474E-02  2.301348E-03  8.380014E-03  1.004169E-02  9.627407E-03  
1.4273E+03  1.677637E-02  1.473439E-02  1.696210E-02  1.708681E-02  1.583363E-02  2.501010E-03  8.642902E-03  1.035111E-02  9.926684E-03  
1.4312E+03  1.738507E-02  1.517437E-02  1.749281E-02  1.763520E-02  1.631395E-02  2.709040E-03  8.911318E-03  1.066679E-02  1.023230E-02  
1.4349E+03  1.799528E-02  1.561494E-02  1.802495E-02  1.818502E-02  1.679547E-02  2.921679E-03  9.179358E-03  1.098273E-02  1.053809E-02  
1.4385E+03  1.859044E-02  1.604480E-02  1.854383E-02  1.872081E-02  1.726522E-02  3.134081E-03  9.439915E-03  1.129000E-02  1.083589E-02  
1.4421E+03  1.920137E-02  1.648627E-02  1.907613E-02  1.927105E-02  1.774785E-02  3.357454E-03  9.706218E-03  1.160492E-02  1.114157E-02  
1.4457E+03  1.981054E-02  1.692645E-02  1.960626E-02  1.981975E-02  1.822908E-02  3.584623E-03  9.970582E-03  1.191824E-02  1.144602E-02  
1.4491E+03  2.040953E-02  1.735828E-02  2.012775E-02  2.035861E-02  1.870193E-02  3.811909E-03  1.023039E-02  1.222554E-02  1.174467E-02  
1.4525E+03  2.101737E-02  1.779680E-02  2.065739E-02  2.090519E-02  1.918235E-02  4.046040E-03  1.049370E-02  1.253668E-02  1.204704E-02  
1.4559E+03  2.163750E-02  1.824377E-02  2.119778E-02  2.146291E-02  1.967252E-02  4.286731E-03  1.076128E-02  1.285389E-02  1.235526E-02  
1.4592E+03  2.224514E-02  1.868139E-02  2.172744E-02  2.200881E-02  2.015309E-02  4.525013E-03  1.102375E-02  1.316448E-02  1.265750E-02  
1.4624E+03  2.284785E-02  1.911527E-02  2.225249E-02  2.255034E-02  2.062961E-02  4.764323E-03  1.128353E-02  1.347158E-02  1.295683E-02  
1.4655E+03  2.345511E-02  1.955197E-02  2.278134E-02  2.309542E-02  2.110942E-02  5.007603E-03  1.154485E-02  1.378093E-02  1.325816E-02  
